game,stack_type,stack_size,players,teams,pitcher,payout_profile,avg_correlation_score,avg_environment_score,avg_pitcher_collapse_score,avg_batter_power_score,stack_score,combined_implied_probability,adjusted_probability,correlation_synergy_boost,parlay_score,parlay_grade,confidence,risk_profile,odds
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,4,Isaac Collins + Nick Loftin + Munetaka Murakami + Colson Montgomery,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,47.78,43.88,65.41,35.71,47.87,0.0207%,0.0290%,39.89%,48.07,C,LOW,HIGH_RISK,Isaac Collins | Nick Loftin | Munetaka Murakami | Colson Montgomery
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,4,Pete Crow-Armstrong + Michael Busch + Matt Olson + Drake Baldwin,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,47.82,44.04,64.61,36.35,47.85,0.0207%,0.0290%,39.76%,48.07,C,LOW,HIGH_RISK,Pete Crow-Armstrong | Michael Busch | Matt Olson | Drake Baldwin
Miami Marlins @ Minnesota Twins,GAME_ENVIRONMENT_STACK,4,Otto Lopez + Jakob Marsee + Joe Mack + Ryan Jeffers,Miami Marlins / Minnesota Twins,Simeon Woods Richardson / Max Meyer,NO_ODDS,48.78,34.00,73.88,38.83,47.98,0.0207%,0.0291%,40.13%,48.06,C,LOW,HIGH_RISK,Otto Lopez | Jakob Marsee | Joe Mack | Ryan Jeffers
Miami Marlins @ Minnesota Twins,GAME_ENVIRONMENT_STACK,4,Kyle Stowers + Owen Caissie + Joe Mack + Ryan Jeffers,Miami Marlins / Minnesota Twins,Simeon Woods Richardson / Max Meyer,NO_ODDS,48.77,34.00,74.04,38.68,47.98,0.0207%,0.0291%,40.16%,48.06,C,LOW,HIGH_RISK,Kyle Stowers | Owen Caissie | Joe Mack | Ryan Jeffers
Miami Marlins @ Minnesota Twins,GAME_ENVIRONMENT_STACK,4,Xavier Edwards + Heriberto Hernández + Joe Mack + Byron Buxton,Miami Marlins / Minnesota Twins,Simeon Woods Richardson / Max Meyer,NO_ODDS,48.78,34.00,73.89,38.83,47.98,0.0207%,0.0291%,40.13%,48.06,C,LOW,HIGH_RISK,Xavier Edwards | Heriberto Hernández | Joe Mack | Byron Buxton
Miami Marlins @ Minnesota Twins,GAME_ENVIRONMENT_STACK,4,Liam Hicks + Xavier Edwards + Joe Mack + Ryan Jeffers,Miami Marlins / Minnesota Twins,Simeon Woods Richardson / Max Meyer,NO_ODDS,48.81,34.00,73.55,39.20,47.97,0.0207%,0.0290%,40.06%,48.06,C,LOW,HIGH_RISK,Liam Hicks | Xavier Edwards | Joe Mack | Ryan Jeffers
Washington Nationals @ Cincinnati Reds,GAME_ENVIRONMENT_STACK,4,CJ Abrams + Brady House + Elly De La Cruz + Tyler Stephenson,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,NO_ODDS,48.91,34.00,72.54,40.29,47.96,0.0207%,0.0290%,39.88%,48.06,C,LOW,HIGH_RISK,CJ Abrams | Brady House | Elly De La Cruz | Tyler Stephenson
Washington Nationals @ Cincinnati Reds,GAME_ENVIRONMENT_STACK,4,CJ Abrams + Brady House + Spencer Steer + Tyler Stephenson,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,NO_ODDS,48.91,34.00,72.51,40.31,47.96,0.0207%,0.0290%,39.87%,48.06,C,LOW,HIGH_RISK,CJ Abrams | Brady House | Spencer Steer | Tyler Stephenson
Washington Nationals @ Cincinnati Reds,GAME_ENVIRONMENT_STACK,4,CJ Abrams + Keibert Ruiz + JJ Bleday + Tyler Stephenson,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,NO_ODDS,48.93,34.00,72.39,40.46,47.96,0.0207%,0.0290%,39.85%,48.06,C,LOW,HIGH_RISK,CJ Abrams | Keibert Ruiz | JJ Bleday | Tyler Stephenson
Washington Nationals @ Cincinnati Reds,GAME_ENVIRONMENT_STACK,4,Brady House + Joey Wiemer + JJ Bleday + Tyler Stephenson,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,NO_ODDS,48.92,34.00,72.47,40.39,47.96,0.0207%,0.0290%,39.87%,48.06,C,LOW,HIGH_RISK,Brady House | Joey Wiemer | JJ Bleday | Tyler Stephenson
Washington Nationals @ Cincinnati Reds,GAME_ENVIRONMENT_STACK,3,CJ Abrams + JJ Bleday + Elly De La Cruz,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,NO_ODDS,48.98,34.00,71.92,40.98,47.95,0.1728%,0.2415%,39.77%,48.06,C,LOW,HIGH_RISK,CJ Abrams | JJ Bleday | Elly De La Cruz
Washington Nationals @ Cincinnati Reds,GAME_ENVIRONMENT_STACK,3,CJ Abrams + JJ Bleday + Spencer Steer,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,NO_ODDS,48.98,34.00,71.88,41.01,47.95,0.1728%,0.2415%,39.76%,48.06,C,LOW,HIGH_RISK,CJ Abrams | JJ Bleday | Spencer Steer
Washington Nationals @ Cincinnati Reds,GAME_ENVIRONMENT_STACK,4,Brady House + Daylen Lile + JJ Bleday + Tyler Stephenson,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,NO_ODDS,48.95,34.00,72.15,40.70,47.95,0.0207%,0.0290%,39.81%,48.06,C,LOW,HIGH_RISK,Brady House | Daylen Lile | JJ Bleday | Tyler Stephenson
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,3,Alex Bregman + Nico Hoerner + Drake Baldwin,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,47.74,43.12,67.16,34.73,47.88,0.1728%,0.2421%,40.11%,48.06,C,LOW,HIGH_RISK,Alex Bregman | Nico Hoerner | Drake Baldwin
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,3,Kazuma Okamoto + Daulton Varsho + Jake Fraley,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,47.86,42.99,66.17,35.97,47.87,0.1728%,0.2418%,39.91%,48.06,C,LOW,HIGH_RISK,Kazuma Okamoto | Daulton Varsho | Jake Fraley
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,3,Vladimir Guerrero Jr. + Daulton Varsho + Junior Caminero,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,47.78,43.34,66.30,35.38,47.87,0.1728%,0.2419%,39.98%,48.06,C,LOW,HIGH_RISK,Vladimir Guerrero Jr. | Daulton Varsho | Junior Caminero
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,4,Maikel Garcia + Carter Jensen + Munetaka Murakami + Andrew Benintendi,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,47.78,43.87,65.27,35.82,47.86,0.0207%,0.0290%,39.86%,48.06,C,LOW,HIGH_RISK,Maikel Garcia | Carter Jensen | Munetaka Murakami | Andrew Benintendi
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,4,Dansby Swanson + Carson Kelly + Michael Harris II + Drake Baldwin,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,47.84,43.92,64.59,36.50,47.85,0.0207%,0.0290%,39.74%,48.06,C,LOW,HIGH_RISK,Dansby Swanson | Carson Kelly | Michael Harris II | Drake Baldwin
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,4,Salvador Perez + Nick Loftin + Munetaka Murakami + Andrew Benintendi,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,47.77,43.87,65.34,35.74,47.85,0.0207%,0.0290%,39.87%,48.06,C,LOW,HIGH_RISK,Salvador Perez | Nick Loftin | Munetaka Murakami | Andrew Benintendi
Chicago Cubs @ Atlanta Braves,GAME_ENVIRONMENT_STACK,4,Seiya Suzuki + Carson Kelly + Matt Olson + Drake Baldwin,Chicago Cubs / Atlanta Braves,JR Ritchie / Shota Imanaga,NO_ODDS,47.85,43.94,64.37,36.68,47.84,0.0207%,0.0290%,39.70%,48.06,C,LOW,HIGH_RISK,Seiya Suzuki | Carson Kelly | Matt Olson | Drake Baldwin
Philadelphia Phillies @ Boston Red Sox,GAME_ENVIRONMENT_STACK,4,Wilyer Abreu + Ceddanne Rafaela + Caleb Durbin + Kyle Schwarber,Boston Red Sox / Philadelphia Phillies,Andrew Painter / Sonny Gray,NO_ODDS,48.58,34.00,75.80,36.74,48.00,0.0207%,0.0291%,40.48%,48.05,C,LOW,HIGH_RISK,Wilyer Abreu | Ceddanne Rafaela | Caleb Durbin | Kyle Schwarber
Miami Marlins @ Minnesota Twins,GAME_ENVIRONMENT_STACK,4,Kyle Stowers + Christopher Morel + Jakob Marsee + Ryan Jeffers,Miami Marlins / Minnesota Twins,Simeon Woods Richardson / Max Meyer,NO_ODDS,48.75,34.00,74.21,38.47,47.98,0.0207%,0.0291%,40.19%,48.05,C,LOW,HIGH_RISK,Kyle Stowers | Christopher Morel | Jakob Marsee | Ryan Jeffers
Miami Marlins @ Minnesota Twins,GAME_ENVIRONMENT_STACK,4,Owen Caissie + Christopher Morel + Jakob Marsee + Byron Buxton,Miami Marlins / Minnesota Twins,Simeon Woods Richardson / Max Meyer,NO_ODDS,48.73,34.00,74.35,38.33,47.98,0.0207%,0.0291%,40.21%,48.05,C,LOW,HIGH_RISK,Owen Caissie | Christopher Morel | Jakob Marsee | Byron Buxton
Philadelphia Phillies @ Boston Red Sox,GAME_ENVIRONMENT_STACK,4,Mickey Gasper + Ceddanne Rafaela + Masataka Yoshida + Kyle Schwarber,Boston Red Sox / Philadelphia Phillies,Andrew Painter / Sonny Gray,NO_ODDS,48.72,34.00,74.45,38.19,47.98,0.0207%,0.0291%,40.23%,48.05,C,LOW,HIGH_RISK,Mickey Gasper | Ceddanne Rafaela | Masataka Yoshida | Kyle Schwarber
Miami Marlins @ Minnesota Twins,GAME_ENVIRONMENT_STACK,4,Kyle Stowers + Heriberto Hernández + Joe Mack + Ryan Jeffers,Miami Marlins / Minnesota Twins,Simeon Woods Richardson / Max Meyer,NO_ODDS,48.76,34.00,73.96,38.72,47.97,0.0207%,0.0291%,40.14%,48.05,C,LOW,HIGH_RISK,Kyle Stowers | Heriberto Hernández | Joe Mack | Ryan Jeffers
Miami Marlins @ Minnesota Twins,GAME_ENVIRONMENT_STACK,4,Liam Hicks + Owen Caissie + Joe Mack + Ryan Jeffers,Miami Marlins / Minnesota Twins,Simeon Woods Richardson / Max Meyer,NO_ODDS,48.78,34.00,73.76,38.94,47.97,0.0207%,0.0291%,40.10%,48.05,C,LOW,HIGH_RISK,Liam Hicks | Owen Caissie | Joe Mack | Ryan Jeffers
Miami Marlins @ Minnesota Twins,GAME_ENVIRONMENT_STACK,4,Owen Caissie + Heriberto Hernández + Joe Mack + Byron Buxton,Miami Marlins / Minnesota Twins,Simeon Woods Richardson / Max Meyer,NO_ODDS,48.75,34.00,74.10,38.58,47.97,0.0207%,0.0291%,40.16%,48.05,C,LOW,HIGH_RISK,Owen Caissie | Heriberto Hernández | Joe Mack | Byron Buxton
Miami Marlins @ Minnesota Twins,GAME_ENVIRONMENT_STACK,4,Xavier Edwards + Connor Norby + Joe Mack + Byron Buxton,Miami Marlins / Minnesota Twins,Simeon Woods Richardson / Max Meyer,NO_ODDS,48.76,34.00,73.93,38.74,47.97,0.0207%,0.0291%,40.13%,48.05,C,LOW,HIGH_RISK,Xavier Edwards | Connor Norby | Joe Mack | Byron Buxton
Philadelphia Phillies @ Boston Red Sox,GAME_ENVIRONMENT_STACK,3,Mickey Gasper + Carlos Narváez + Kyle Schwarber,Boston Red Sox / Philadelphia Phillies,Andrew Painter / Sonny Gray,NO_ODDS,48.81,34.00,73.45,39.26,47.96,0.1728%,0.2420%,40.04%,48.05,C,LOW,HIGH_RISK,Mickey Gasper | Carlos Narváez | Kyle Schwarber
Washington Nationals @ Cincinnati Reds,GAME_ENVIRONMENT_STACK,2,Keibert Ruiz + JJ Bleday,Washington Nationals / Cincinnati Reds,Nick Lodolo / Jake Irvin,NO_ODDS,48.94,34.00,72.08,40.73,47.94,1.4400%,2.0129%,39.79%,48.05,C,LOW,HIGH_RISK,Keibert Ruiz | JJ Bleday
St. Louis Cardinals @ Athletics,GAME_ENVIRONMENT_STACK,4,Shea Langeliers + Nick Kurtz + Colby Thomas + Alec Burleson,Athletics / St. Louis Cardinals,Matthew Liberatore / J.T. Ginn,NO_ODDS,48.93,34.00,72.19,40.63,47.94,0.0207%,0.0290%,39.81%,48.05,C,LOW,HIGH_RISK,Shea Langeliers | Nick Kurtz | Colby Thomas | Alec Burleson
Tampa Bay Rays @ Toronto Blue Jays,GAME_ENVIRONMENT_STACK,4,Vladimir Guerrero Jr. + Jesús Sánchez + George Springer + Jake Fraley,Toronto Blue Jays / Tampa Bay Rays,Griffin Jax / Dylan Cease,NO_ODDS,47.91,42.49,66.50,36.18,47.86,0.0207%,0.0290%,39.90%,48.05,C,LOW,HIGH_RISK,Vladimir Guerrero Jr. | Jesús Sánchez | George Springer | Jake Fraley
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,3,Salvador Perez + Nick Loftin + Andrew Benintendi,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,47.80,43.39,65.90,35.72,47.86,0.1728%,0.2418%,39.91%,48.05,C,LOW,HIGH_RISK,Salvador Perez | Nick Loftin | Andrew Benintendi
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,3,Maikel Garcia + Carter Jensen + Andrew Benintendi,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,47.81,43.38,65.82,35.82,47.86,0.1728%,0.2417%,39.89%,48.05,C,LOW,HIGH_RISK,Maikel Garcia | Carter Jensen | Andrew Benintendi
Kansas City Royals @ Chicago White Sox,GAME_ENVIRONMENT_STACK,4,Maikel Garcia + Vinnie Pasquantino + Lane Thomas + Andrew Benintendi,Kansas City Royals / Chicago White Sox,Noah Schultz / Seth Lugo,NO_ODDS,47.84,43.14,65.99,35.94,47.86,0.0207%,0.0290%,39.89%,48.05,C,LOW,HIGH_RISK,Maikel Garcia | Vinnie Pasquantino | Lane Thomas | Andrew Benintendi
